x,y,z,nx,ny,nz
-6.7804195851284277e-01 , 1.4995104092126525e+01 , 1.0935807199999998e+00 , 4.6822999999999998e-01 , -8.5328599999999999e-01 , 2.2948499999999999e-01
-7.1409620701549326e-01 , 1.5062288432523781e+01 , 1.3139484000000001e+00 , 4.6823100000000001e-01 , -8.5328599999999999e-01 , 2.2948499999999999e-01
-7.4378702734189694e-01 , 1.5105613391822491e+01 , 1.5388026400000001e+00 , -7.9746799999999995e-01 , -6.0055999999999998e-01 , 5.8078499999999998e-02
-7.7263403634879424e-01 , 1.5146032058187398e+01 , 1.7647020800000000e+00 , -7.9746799999999995e-01 , -6.0055999999999998e-01 , 5.8078499999999998e-02
-1.7066877447485136e+00 , 1.8375616911287352e+01 , 2.8697447199999999e+00 , -7.8651000000000004e-01 , -5.4712499999999997e-01 , -2.8645300000000001e-01
-1.7320674605446538e+00 , 1.8381402057904129e+01 , 3.1567504000000000e+00 , -7.8651000000000004e-01 , -5.4712499999999997e-01 , -2.8645300000000001e-01
-1.6022967780063766e+00 , 1.7798288054973732e+01 , 3.4311440000000002e+00 , 7.5870300000000002e-01 , 6.1680800000000002e-01 , 2.0956600000000000e-01
-1.6634167538345506e+00 , 1.7945071282314139e+01 , 3.7146271999999998e+00 , 7.5870300000000002e-01 , 6.1680800000000002e-01 , 2.0956600000000000e-01
-1.6418060098730036e+00 , 1.7776696386475269e+01 , 3.9851000000000001e+00 , 6.3770199999999999e-01 , -7.6973899999999995e-01 , -2.8935499999999999e-02
-9.2844818318538991e-01 , 1.5028493622651549e+01 , 4.0518680000000007e+00 , 6.6444999999999999e-01 , 2.5897399999999998e-01 , -7.0102699999999996e-01
-7.4465737850753699e-01 , 1.4275085210893657e+01 , 4.2096776000000009e+00 , -5.3185800000000005e-01 , -4.2834000000000000e-01 , -7.3051500000000003e-01
-7.6052862977723956e-01 , 1.4270382335626973e+01 , 4.4255712000000003e+00 , -5.3185800000000005e-01 , -4.2834000000000000e-01 , -7.3051500000000003e-01
-7.2152848651030954e-01 , 1.4061812966710731e+01 , 4.6157560000000002e+00 , 5.4758799999999996e-01 , 5.1580199999999998e-01 , 6.5885899999999997e-01
-6.1047333117130576e-01 , 1.3593435861536335e+01 , 4.7600143999999993e+00 , 6.6435300000000003e-02 , 7.3324400000000001e-01 , 6.7671199999999998e-01
-6.1043177540236204e-01 , 1.3528926219464411e+01 , 4.9566680000000005e+00 , -4.9587700000000001e-01 , -5.1054999999999995e-01 , -7.0245700000000000e-01
-6.3363860542661232e-01 , 1.3551281348293992e+01 , 5.1679232000000006e+00 , -5.6825800000000004e-01 , -8.0430100000000004e-01 , -1.7373200000000000e-01
-6.6042039952120746e-01 , 1.3588722966771142e+01 , 5.3851583999999999e+00 , -5.6825800000000004e-01 , -8.0430100000000004e-01 , -1.7373200000000000e-01
-9.8302471993044049e-01 , 1.4679028910992205e+01 , 5.8423320000000007e+00 , -9.1502499999999998e-01 , 4.0258200000000000e-01 , -2.5618800000000001e-02
-9.0724898106691043e-02 , 1.1439621850991422e+01 , 5.2854744000000000e+00 , 1.7361799999999999e-01 , -8.3000700000000005e-01 , 5.3004200000000001e-01
-8.3102774107467070e-01 , 1.4006402298849292e+01 , 6.1357992000000001e+00 , -9.7517399999999999e-01 , -1.8679799999999999e-01 , -1.1891800000000000e-01
-2.7843687695373998e-01 , 1.1999211780063648e+01 , 5.7935560000000006e+00 , 6.7509500000000000e-01 , -7.3396799999999995e-01 , 7.4419500000000000e-02
-2.9626917194993707e-01 , 1.2005455100696052e+01 , 5.9840840000000002e+00 , 7.4259699999999995e-01 , -6.4854899999999993e-02 , 6.6659100000000004e-01
-4.2739163885453513e-01 , 1.2410223099337188e+01 , 6.3050280000000001e+00 , 2.4703600000000001e-01 , 7.4810600000000005e-01 , 6.1588200000000004e-01
-3.5567590771282642e-01 , 1.2103698327981030e+01 , 6.4010616000000002e+00 , -1.3800299999999999e-01 , 7.5405599999999995e-01 , 6.4214800000000005e-01
-3.8394416101645490e-01 , 1.2145677481197383e+01 , 6.6138767999999999e+00 , -2.0551800000000001e-01 , 6.4835399999999999e-01 , 7.3307500000000003e-01
-2.6314927761842410e-01 , 1.1678648636728420e+01 , 6.6353111999999994e+00 , 5.9189700000000001e-01 , -4.2885699999999999e-01 , -6.8245100000000003e-01
-3.2276479272064496e-01 , 1.1826904100994621e+01 , 6.8893936000000000e+00 , -6.6165900000000000e-01 , 5.6166499999999997e-01 , 4.9672899999999998e-01
-5.9828289142994917e-01 , 1.2699233209074853e+01 , 7.4603328000000007e+00 , 5.1228799999999997e-01 , 2.0364399999999999e-01 , 8.3431999999999995e-01
1.7775920298299952e-01 , 1.0036871798708653e+01 , 6.4913439999999998e+00 , -6.9911999999999996e-01 , 3.8725599999999999e-01 , 6.0105200000000003e-01
-4.3882859919852191e-01 , 1.2046391313497402e+01 , 7.6009200000000003e+00 , -8.4947300000000003e-02 , -2.8744499999999999e-02 , -9.9597100000000005e-01
-4.6636998918439909e-01 , 1.2082596578817741e+01 , 7.8327464000000004e+00 , 8.3565899999999999e-02 , 4.0901100000000001e-01 , 9.0869500000000003e-01
-1.3365585705770320e+00 , 1.4890585626797515e+01 , 9.4943024000000005e+00 , -7.4045899999999998e-01 , 6.7199600000000004e-01 , -1.1876400000000000e-02
6.5007669638000953e-01 , 8.3068495349164166e+00 , 6.2480880000000001e+00 , 2.6770499999999999e-02 , 9.8117699999999997e-01 , -1.9124700000000000e-01
6.5341406684360237e-01 , 8.2591375040191046e+00 , 6.3597840000000003e+00 , -2.2570200000000001e-01 , 9.6775100000000003e-01 , 1.1188200000000000e-01
-9.3314914161483387e-01 , 1.3354421704109864e+01 , 9.4764352000000009e+00 , -9.8067800000000005e-01 , 1.6624800000000000e-03 , -1.9562299999999999e-01
4.9291395996262488e-01 , 8.6986561662330910e+00 , 6.9101935999999995e+00 , -1.3164100000000001e-01 , -9.8719100000000004e-01 , 9.0133900000000003e-02
7.4676004703612664e-01 , 7.8486006836849276e+00 , 6.5292415999999998e+00 , 2.4218999999999999e-01 , -9.0285099999999996e-01 , 3.5525099999999998e-01
6.6202930730998633e-01 , 8.0810504027056922e+00 , 6.8216584000000005e+00 , -5.0278599999999996e-01 , 7.8564800000000001e-01 , 3.6050500000000002e-01
6.8977826072608872e-01 , 7.9566523906205271e+00 , 6.8847240000000003e+00 , 2.0569499999999999e-01 , -9.5198400000000005e-01 , -2.2675100000000001e-01
6.8505652157998798e-01 , 7.9309385612479817e+00 , 7.0143392000000002e+00 , -2.8073700000000001e-01 , -9.1188000000000002e-01 , 2.9943399999999998e-01
6.2554675911038227e-01 , 8.0797035927375127e+00 , 7.2762424000000001e+00 , -3.0320799999999998e-01 , -9.4475799999999999e-01 , 1.2449300000000001e-01
6.0283515576119484e-01 , 8.1100434713066107e+00 , 7.4588559999999999e+00 , 2.9492099999999999e-01 , 8.9175800000000005e-01 , 3.4320299999999998e-01
6.1940714023068688e-01 , 8.0171987023972058e+00 , 7.5496896000000007e+00 , 6.9766699999999999e-03 , 8.4697699999999998e-01 , 5.3158399999999995e-01
1.1792598137052290e-01 , 9.5000774237225443e+00 , 8.9422704000000000e+00 , 1.1310400000000000e-01 , 3.7070500000000001e-01 , 9.2183800000000005e-01
1.2392952474948160e-01 , 9.4280536636531167e+00 , 9.0972512000000005e+00 , -8.8917199999999996e-01 , 2.3661499999999999e-02 , 4.5696199999999998e-01
1.4379414680287250e-01 , 9.3145790167825737e+00 , 9.2181719999999991e+00 , 9.4002500000000000e-01 , 1.0018299999999999e-01 , -3.2606299999999999e-01
2.4934918361722747e-01 , 8.9473396275292174e+00 , 9.1044271999999999e+00 , -6.7320000000000002e-01 , 1.6368099999999999e-01 , 7.2111800000000004e-01
1.9546510267244410e-01 , 9.0536529005802180e+00 , 9.4255688000000006e+00 , 7.1815799999999996e-01 , 3.9235899999999997e-02 , -6.9477299999999997e-01
2.3098914520156555e-01 , 8.8923005334870275e+00 , 9.4966527999999997e+00 , -6.9255400000000000e-01 , -9.9915199999999996e-02 , 7.1441299999999996e-01
-3.3145613201408830e-01 , 1.0468384656842309e+01 , 1.1344056800000001e+01 , 3.9659800000000001e-01 , 8.3387100000000003e-01 , -3.8388800000000001e-01
-3.0589028935126716e-01 , 1.0323785448634311e+01 , 1.1490894400000000e+01 , -5.1274600000000004e-01 , 5.1237999999999995e-01 , -6.8888199999999999e-01
-1.4301299087473707e-01 , 9.7893829009384135e+00 , 1.1207941600000000e+01 , -3.0586000000000002e-01 , 8.5954600000000003e-01 , -4.0942600000000001e-01
3.9688515584232897e-01 , 8.1988913652228348e+00 , 9.6899992000000008e+00 , 1.5870600000000001e-01 , 5.7180799999999998e-01 , 8.0488999999999999e-01
9.0097346161910252e-01 , 6.7369577108932752e+00 , 8.2016759999999991e+00 , -4.9664100000000000e-01 , -8.2376099999999997e-01 , 2.7343299999999998e-01
4.4914185725770572e-01 , 7.9425196025475948e+00 , 9.8674543999999997e+00 , 1.5064900000000001e-01 , 6.9201199999999996e-01 , 7.0599100000000004e-01
4.7722475896052896e-01 , 7.8119497090269068e+00 , 9.9526719999999997e+00 , 1.5340799999999999e-01 , 7.7871599999999996e-01 , 6.0833099999999996e-01
4.6181390810363432e-01 , 7.7964951840291405e+00 , 1.0188908000000000e+01 , -1.6325700000000001e-01 , -9.7004699999999999e-01 , -1.7987700000000001e-01
1.3778352522903052e+00 , 5.2818780056891832e+00 , 7.0156495999999997e+00 , -1.5654100000000001e-01 , 3.3320300000000003e-01 , 9.2976899999999996e-01
1.4265575219324467e+00 , 5.1202192134422715e+00 , 6.9351535999999996e+00 , -4.0323300000000001e-01 , -9.1508599999999996e-01 , -4.5311199999999996e-03
1.4471722634842770e+00 , 5.0361313719071479e+00 , 6.9596560000000007e+00 , -5.9641900000000003e-01 , -7.0025599999999999e-01 , -3.9233400000000002e-01
1.4431120137501003e+00 , 5.0140428244686328e+00 , 7.0757720000000006e+00 , -3.6089800000000000e-01 , 4.9485699999999999e-01 , 7.9048700000000005e-01
1.3658756609226741e+00 , 5.1781348454667970e+00 , 7.4942679999999999e+00 , -1.6295200000000001e-01 , -4.8646299999999998e-01 , 8.5837100000000000e-01
1.5405146673373302e+00 , 4.7011691004512501e+00 , 6.8822799999999997e+00 , -4.0801300000000001e-01 , -5.8252099999999996e-01 , 7.0299000000000000e-01
1.5378651636010985e+00 , 4.6762042912358295e+00 , 6.9949848000000010e+00 , -7.2091799999999995e-01 , -6.5220299999999998e-01 , 2.3432400000000000e-01
1.6433070186463972e+00 , 4.3858224501906786e+00 , 6.6355088000000002e+00 , -7.9012899999999997e-01 , 6.1106499999999997e-01 , 4.7902500000000001e-02
1.7182007918381745e+00 , 4.1754986733577706e+00 , 6.3928456000000002e+00 , -4.7750700000000001e-01 , 1.5325100000000000e-01 , 8.6516000000000004e-01
1.7361800416735091e+00 , 4.1046079032428953e+00 , 6.3979520000000001e+00 , 4.4845900000000000e-01 , -1.2600300000000000e-01 , -8.8487700000000002e-01
1.7511868426742709e+00 , 4.0426119018879270e+00 , 6.4202184000000004e+00 , -4.5883199999999999e-02 , 5.1222299999999998e-01 , 8.5762600000000000e-01
1.7590414119584494e+00 , 3.9936614131544976e+00 , 6.4687760000000001e+00 , 3.3767599999999998e-01 , 7.4364399999999997e-01 , 5.7703400000000005e-01
1.7627414866704827e+00 , 3.9567723798474921e+00 , 6.5447167999999998e+00 , -3.7952799999999998e-01 , -7.2479000000000005e-01 , -5.7501199999999997e-01
1.7600161791249671e+00 , 3.9330337527457253e+00 , 6.6582328000000004e+00 , -7.6287000000000005e-01 , -6.3706900000000000e-01 , -1.1032900000000000e-01
1.5145076436270366e+00 , 4.4314474264617552e+00 , 8.0625032000000001e+00 , -8.1632800000000005e-02 , -5.2196900000000002e-01 , -8.4904900000000005e-01
6.4594155335492798e-01 , 6.2238180631216160e+00 , 1.2957647999999999e+01 , 9.2051899999999998e-01 , -6.3432299999999997e-02 , 3.8551500000000000e-01
1.6427371220222158e+00 , 4.0764977289572437e+00 , 7.6351360000000001e+00 , 2.4403400000000000e-01 , 1.0901900000000000e-01 , 9.6361900000000000e-01
1.6594176894614554e+00 , 4.0012052085326593e+00 , 7.6760704000000004e+00 , -6.2991599999999995e-02 , 3.8723099999999999e-01 , 9.1982799999999998e-01
1.6675148529174315e+00 , 3.9421592791404656e+00 , 7.7641584000000003e+00 , 2.0561800000000000e-01 , -8.6073500000000003e-01 , -4.6567900000000001e-01
1.6400121732923632e+00 , 3.9501881837289163e+00 , 8.0774895999999998e+00 , -9.9655199999999999e-01 , -1.2430099999999999e-02 , 8.2040900000000000e-02
1.6814005485270331e+00 , 3.8244165249698305e+00 , 7.9679880000000001e+00 , 5.6125400000000003e-01 , -2.6526200000000000e-01 , 7.8398400000000001e-01
1.6916980455753639e+00 , 3.7574229098042498e+00 , 8.0540272000000002e+00 , -6.8057100000000004e-01 , 7.0188600000000001e-01 , 2.1018800000000001e-01
1.8775437389599758e+00 , 3.3892049043917716e+00 , 6.9617568000000007e+00 , 5.3016200000000002e-01 , 5.0997199999999998e-01 , 6.7739000000000005e-01
1.8951369757740386e+00 , 3.3200822907374521e+00 , 6.9703056000000005e+00 , 9.1185400000000005e-01 , 2.7011900000000000e-01 , 3.0912400000000001e-01
1.9152885231694066e+00 , 3.2475838430085400e+00 , 6.9572951999999999e+00 , 8.0583000000000005e-01 , -3.9589600000000003e-01 , 4.4034499999999999e-01
1.7689058421467914e+00 , 3.4230207516928215e+00 , 8.1868248000000001e+00 , 9.9840899999999999e-01 , 5.5611200000000000e-02 , 9.3176700000000001e-03
1.7948920517582840e+00 , 3.3284233649205905e+00 , 8.1655879999999996e+00 , 4.3251600000000001e-01 , -8.2615300000000003e-01 , 3.6110999999999999e-01
1.8067953531466601e+00 , 3.2534358276036879e+00 , 8.2544247999999989e+00 , 4.2842400000000003e-01 , -9.0255399999999997e-01 , 4.2993299999999998e-02
1.2481672955060281e+00 , 8.8077794412953985e+00 , -9.7544800000000098e-02 , 6.4514600000000005e-02 , 2.0300900000000000e-01 , 9.7704899999999995e-01
1.1489785860207469e+00 , 9.2663799645926446e+00 , -1.7722959999999999e-01 , 4.7867399999999997e-02 , 2.1037500000000001e-01 , 9.7644799999999998e-01
9.2989412548737915e-01 , 1.0344848979592005e+01 , -5.2084560000000035e-01 , -1.6997000000000002e-02 , 2.3383599999999999e-01 , 9.7212699999999996e-01
7.8007945436644377e-01 , 1.1041783284860976e+01 , -6.5636800000000006e-01 , -6.8519800000000006e-02 , 1.8518499999999999e-01 , 9.8031199999999996e-01
6.0985378325955897e-01 , 1.1839570493929246e+01 , -8.0689760000000010e-01 , -6.2947400000000001e-02 , 1.7378500000000000e-01 , 9.8277000000000003e-01
3.9266721915135738e-01 , 1.2853418035633602e+01 , -1.0122976000000001e+00 , -7.1386099999999994e-02 , 1.8529200000000001e-01 , 9.8008700000000004e-01
1.4834869015574381e-01 , 1.3992170674053229e+01 , -1.2255183999999999e+00 , -2.9110199999999999e-02 , 1.4065600000000000e-01 , 9.8963100000000004e-01
-1.8088337318585168e-02 , 1.4725327056872509e+01 , -1.2534215999999998e+00 , 2.5337900000000002e-01 , 6.6570900000000002e-02 , 9.6507399999999999e-01
-3.6609208361259826e-01 , 1.6343501132457089e+01 , -1.5492392000000001e+00 , -8.3879700000000001e-02 , -2.4146599999999999e-01 , -9.6677700000000000e-01
-1.0820643742747609e+00 , 1.9738052420466886e+01 , -2.3403256000000008e+00 , 7.0214399999999996e-02 , -1.6615199999999999e-01 , -9.8359700000000005e-01
-1.5744571961885940e+00 , 2.1995907853570476e+01 , -2.6699432000000005e+00 , 6.5731700000000004e-02 , -1.6372800000000001e-01 , -9.8431299999999999e-01
-1.0364070552588251e+00 , 1.7524723918067338e+01 , 3.0535095999999999e+00 , -9.0610299999999999e-01 , 2.1627399999999999e-01 , 3.6359700000000000e-01
-1.1831253897525071e+00 , 1.8054422183887464e+01 , 3.3319800000000002e+00 , 7.5870300000000002e-01 , 6.1680800000000002e-01 , 2.0956600000000000e-01
-1.1297674391379489e+00 , 1.7621039981839132e+01 , 3.8695976000000001e+00 , -8.6043700000000001e-01 , -5.0955600000000001e-01 , -9.9227600000000005e-05
-1.1937398703607536e+00 , 1.7792606530175068e+01 , 4.1545679999999994e+00 , 7.8835299999999997e-01 , 5.8656399999999997e-01 , -1.8558700000000000e-01
-4.1133312720235127e-01 , 1.4410248789511295e+01 , 4.1344855999999996e+00 , 6.1670799999999998e-02 , -3.2296500000000000e-01 , -9.4439899999999999e-01
-1.3120715146675037e+00 , 1.8087920275136362e+01 , 4.7412320000000001e+00 , 7.5053700000000001e-01 , 6.2635399999999997e-01 , -2.1065700000000001e-01
-6.6143235041112458e-01 , 1.5291985779865772e+01 , 4.6789775999999996e+00 , 6.7426299999999995e-01 , -3.6533300000000002e-01 , -6.4179600000000003e-01
-6.3993787021937454e-01 , 1.5117857093240808e+01 , 4.8892552000000000e+00 , 6.3774699999999995e-01 , -1.2034599999999999e-01 , -7.6078599999999996e-01
-6.5572010921824608e-01 , 1.5101287354788832e+01 , 5.1196983999999999e+00 , 6.9553200000000004e-01 , -6.5916100000000000e-01 , -2.8590599999999999e-01
-1.5326626168066593e-01 , 1.2980874438625763e+01 , 4.9742128000000001e+00 , -8.3831000000000000e-01 , -5.1897700000000002e-01 , 1.6702700000000001e-01
-1.5158395413350023e-01 , 1.2903645218900577e+01 , 5.1554016000000003e+00 , -8.9949500000000004e-01 , -1.1343900000000001e-02 , -4.3678499999999998e-01
-1.4547606368180510e-01 , 1.2813836473779133e+01 , 5.3325760000000004e+00 , 9.7623099999999996e-01 , 1.9009300000000001e-01 , 1.0410100000000000e-01
-2.3300546522055354e-01 , 1.3094489440210522e+01 , 5.5951344000000001e+00 , -9.5372199999999996e-01 , -2.7505800000000002e-01 , -1.2147600000000000e-01
-8.8366199555691249e-02 , 1.2448491884331997e+01 , 5.6345399999999994e+00 , 5.0001399999999996e-01 , 6.2715500000000002e-01 , 5.9721299999999999e-01
-1.3904635665717135e-01 , 1.2585294230351574e+01 , 5.8650143999999997e+00 , -6.0793699999999995e-01 , -7.2847499999999998e-01 , -3.1581100000000001e-01
-1.5236984425222344e-01 , 1.2571769671240945e+01 , 6.0585480000000000e+00 , -2.9784100000000002e-01 , -9.5415799999999995e-01 , -2.9548399999999999e-02
-7.8544807752603862e-02 , 1.2216923136050726e+01 , 6.1471663999999997e+00 , 3.1872899999999998e-01 , -6.0308799999999996e-01 , 7.3123000000000005e-01
-1.9220511523783923e-01 , 1.2590860163452666e+01 , 6.4662800000000002e+00 , -5.9843199999999996e-01 , 5.8675200000000005e-01 , -5.4552900000000004e-01
-3.2296858027610398e-01 , 1.3024044315945188e+01 , 6.8230936000000009e+00 , 2.0789500000000000e-01 , -9.4749300000000003e-01 , 2.4297700000000000e-01
-3.3846279439423022e-01 , 1.3011034765942853e+01 , 7.0345464000000000e+00 , -2.4572500000000000e-01 , 9.6360699999999999e-01 , 1.0526400000000000e-01
-3.5304894041412194e-01 , 1.2994919718020865e+01 , 7.2467376000000003e+00 , 8.2993300000000006e-02 , 9.4872599999999996e-01 , 3.0501099999999998e-01
-3.2739441284133397e-01 , 1.2825666693863440e+01 , 7.3977143999999999e+00 , 5.1494700000000004e-01 , 3.8465100000000002e-01 , 7.6607700000000001e-01
-1.8355566829320846e-01 , 1.2218345042114755e+01 , 7.3548560000000007e+00 , 3.3456500000000000e-01 , 3.0541900000000000e-01 , -8.9150799999999997e-01
-1.0115718148590735e-01 , 1.1847302955802151e+01 , 7.3963104000000008e+00 , -1.2113000000000000e-01 , -9.0611699999999995e-01 , 4.0531400000000001e-01
-1.7180328533687916e-01 , 1.2042485599664980e+01 , 7.6964855999999999e+00 , -9.3267400000000000e-02 , 3.5464299999999999e-01 , -9.3033900000000003e-01
-5.7136513468265981e-01 , 1.3430305718758529e+01 , 8.6073799999999991e+00 , -6.1037599999999997e-02 , 9.6270699999999998e-01 , -2.6357100000000000e-01
8.0900874391181099e-01 , 8.3557691946712040e+00 , 6.1980328000000000e+00 , -1.6298199999999999e-01 , -9.7840000000000005e-01 , 1.2716700000000000e-01
8.2435055527102574e-01 , 8.2549286448161396e+00 , 6.2805359999999997e+00 , 3.5608800000000002e-01 , 9.2975200000000002e-01 , -9.3609899999999996e-02
3.7612217698597594e-01 , 9.8125685057787724e+00 , 7.3071200000000003e+00 , -6.1441000000000001e-01 , 2.2058800000000001e-01 , 7.5752299999999995e-01
7.8426121106490854e-01 , 8.3121372856189488e+00 , 6.5928168000000005e+00 , -4.0507399999999999e-02 , 9.6827900000000000e-01 , 2.4656800000000001e-01
7.8492433308563792e-01 , 8.2666209309135716e+00 , 6.7096192000000006e+00 , -2.2636500000000001e-01 , 8.9510000000000001e-01 , 3.8412800000000002e-01
8.1995453916503291e-01 , 8.0989819397314768e+00 , 6.7493471999999999e+00 , -1.4231600000000000e-01 , 7.9085499999999997e-01 , 5.9522699999999995e-01
7.9521297676141267e-01 , 8.1428432562240118e+00 , 6.9248680000000000e+00 , 5.0362200000000001e-01 , -8.1963799999999998e-01 , -2.7305200000000002e-01
7.8916614561831167e-01 , 8.1165636947340545e+00 , 7.0566879999999994e+00 , 4.9384000000000000e-01 , -8.6936899999999995e-01 , -1.7907200000000002e-02
7.7011187459124120e-01 , 8.1353143603946894e+00 , 7.2247104000000002e+00 , -1.4486299999999999e-01 , 9.8450400000000005e-01 , -9.8825600000000000e-02
7.8359902915253010e-01 , 8.0457917524283644e+00 , 7.3155543999999999e+00 , -2.1453600000000000e-01 , -9.6426199999999995e-01 , -1.5547500000000000e-01
7.6362484592854529e-01 , 8.0672422771794672e+00 , 7.4915744000000002e+00 , 6.9766699999999999e-03 , 8.4697699999999998e-01 , 5.3158399999999995e-01
7.7995363979051469e-01 , 7.9653708618000483e+00 , 7.5744000000000007e+00 , -7.7854800000000002e-02 , 7.8664599999999996e-01 , 6.1247600000000002e-01
7.9378227105980725e-01 , 7.8697734022006305e+00 , 7.6615207999999999e+00 , -7.7854800000000002e-02 , 7.8664599999999996e-01 , 6.1247600000000002e-01
-1.0940425866428720e+00 , 1.3991288036519451e+01 , 1.3151296000000000e+01 , -6.6171599999999997e-01 , -6.9433999999999996e-01 , -2.8288500000000000e-01
2.2930856059083160e-01 , 9.6041416830104964e+00 , 9.5668632000000002e+00 , 8.7115900000000002e-01 , -4.1980000000000001e-01 , -2.5465700000000002e-01
2.9961624435418477e-01 , 9.3123786273343896e+00 , 9.5303280000000008e+00 , 3.5770200000000002e-01 , -6.7903599999999995e-02 , -9.3136399999999997e-01
-1.4321144048762813e-01 , 1.0656930262895225e+01 , 1.1065721600000002e+01 , -1.6629099999999999e-01 , 9.7444699999999995e-01 , 1.5100000000000000e-01
2.3805445325988916e-01 , 9.3774166172035613e+00 , 1.0071928800000000e+01 , 9.7862499999999997e-01 , -1.1533800000000000e-02 , -2.0533000000000001e-01
4.8092554283193722e-01 , 8.5504767118040554e+00 , 9.4660872000000005e+00 , 2.5003399999999999e-02 , 3.7655800000000000e-01 , 9.2605599999999999e-01
1.1723056537090537e-01 , 9.6132038629619530e+00 , 1.0842277600000001e+01 , -7.1050599999999997e-01 , 4.2402000000000001e-01 , -5.6159400000000004e-01
6.2312627434986356e-01 , 7.9925698428287344e+00 , 9.3150064000000015e+00 , -6.3730900000000001e-01 , -7.8993099999999997e-02 , -7.6654900000000004e-01
5.7765521711578072e-01 , 8.0688812865405470e+00 , 9.6313744000000003e+00 , 4.8665399999999998e-01 , 7.9014300000000004e-01 , 3.7261600000000000e-01
1.0185550806912822e+00 , 6.6907247921818387e+00 , 8.2186799999999991e+00 , -4.9664100000000000e-01 , -8.2376099999999997e-01 , 2.7343299999999998e-01
5.5331151853833971e-01 , 8.0163645009780531e+00 , 1.0055933599999999e+01 , 8.0704100000000001e-02 , 7.5312699999999999e-01 , 6.5290700000000002e-01
6.0026614388945299e-01 , 7.8140660444380128e+00 , 1.0052688800000000e+01 , 1.0887900000000000e-01 , 7.8876999999999997e-01 , 6.0496799999999995e-01
1.4990877400769838e+00 , 5.1556991805051089e+00 , 6.7578544000000003e+00 , -5.3522999999999998e-01 , -6.6793800000000003e-01 , -5.1709600000000000e-01
1.5135179303657516e+00 , 5.0789848373655921e+00 , 6.7912280000000003e+00 , 6.1128099999999996e-01 , 6.1239699999999997e-01 , 5.0130399999999997e-01
1.5242743040603113e+00 , 5.0149811871498198e+00 , 6.8394944000000004e+00 , -6.0964700000000005e-01 , -6.0861600000000005e-01 , -5.0785599999999997e-01
1.4945434987928483e+00 , 5.0621075782111795e+00 , 7.0565216000000008e+00 , -1.3313400000000000e-01 , 7.3847099999999999e-01 , 6.6101100000000002e-01
1.4136890486658134e+00 , 5.2471773526554628e+00 , 7.4993224000000005e+00 , -1.1388700000000000e-01 , 5.3829000000000005e-01 , 8.3502900000000002e-01
1.4309700428526342e+00 , 5.1598775728406157e+00 , 7.5335072000000007e+00 , -1.1187400000000000e-01 , -6.0441800000000001e-01 , 7.8877299999999995e-01
1.5725421299480027e+00 , 4.7431038786521889e+00 , 7.0129352000000003e+00 , 7.2912999999999994e-01 , 5.9298600000000001e-01 , -3.4166800000000003e-01
1.6073050184079021e+00 , 4.6140048122480852e+00 , 6.9487776000000006e+00 , -8.2967599999999997e-01 , -5.3920500000000005e-01 , 1.4455299999999999e-01
1.5944310512600310e+00 , 4.6100580778879916e+00 , 7.1056408000000006e+00 , -7.3984700000000003e-01 , -5.7080100000000000e-01 , 3.5610900000000001e-01
1.7574312773422680e+00 , 4.1604134678907085e+00 , 6.4212167999999998e+00 , 6.5227700000000000e-01 , -3.4693900000000000e-02 , -7.5718600000000003e-01
1.7743925589623089e+00 , 4.0884249773878221e+00 , 6.4258968000000003e+00 , 3.3123399999999997e-01 , -2.1795900000000001e-01 , -9.1802899999999998e-01
1.7863747986439222e+00 , 4.0263570548238095e+00 , 6.4471856000000001e+00 , -1.1753400000000000e-01 , 4.7783700000000001e-01 , 8.7055000000000005e-01
1.7953167459435893e+00 , 3.9722151112929422e+00 , 6.4860400000000009e+00 , -3.8199300000000003e-01 , -6.9191199999999997e-01 , -6.1265000000000003e-01
1.7979978331710880e+00 , 3.9342281509818235e+00 , 6.5615544000000003e+00 , -4.2733900000000002e-01 , -6.8757500000000005e-01 , -5.8704599999999996e-01
1.7942443094727523e+00 , 3.9094109491802413e+00 , 6.6747376000000003e+00 , -7.6966900000000005e-01 , -6.1903799999999998e-01 , -1.5621099999999999e-01
9.1153678302780028e-01 , 5.8433484278037051e+00 , 1.1716262400000002e+01 , 3.6004700000000001e-01 , -8.3748400000000001e-01 , 4.1108099999999997e-01
1.6597627878586279e+00 , 4.1289742431052359e+00 , 7.6409495999999999e+00 , 6.6810999999999998e-01 , 1.9617499999999999e-01 , 7.1773500000000001e-01
1.6776630361580327e+00 , 4.0435827283434218e+00 , 7.6531072000000000e+00 , 2.4449499999999999e-01 , 2.6512400000000003e-01 , 9.3270100000000000e-01
1.6902068697960435e+00 , 3.9712611875745720e+00 , 7.7026631999999999e+00 , 3.6367899999999997e-01 , -6.3305100000000003e-01 , -6.8336200000000002e-01
1.6762666175991507e+00 , 3.9514463086529314e+00 , 7.9175272000000003e+00 , 9.8987899999999995e-01 , -1.4023900000000000e-01 , -2.1756100000000000e-02
1.6831581838977137e+00 , 3.8890255930418691e+00 , 8.0150375999999994e+00 , -9.6117799999999998e-01 , 9.8875000000000005e-02 , -2.5760699999999997e-01
1.7070920482423610e+00 , 3.7900752998883993e+00 , 7.9927608000000001e+00 , 4.4527499999999998e-01 , -3.8146799999999997e-01 , 8.1006999999999996e-01
